mbid,day,mentions
8127248c-6879-42d6-9a40-0b4036efb06b,2015-04-12,6.0
8127248c-6879-42d6-9a40-0b4036efb06b,2015-04-13,3.0
8127248c-6879-42d6-9a40-0b4036efb06b,2015-04-16,6.0
8127248c-6879-42d6-9a40-0b4036efb06b,2015-04-15,3.0
8127248c-6879-42d6-9a40-0b4036efb06b,2015-04-14,4.0
8127248c-6879-42d6-9a40-0b4036efb06b,2015-04-17,3.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-07,2.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-10,2.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-09,3.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-08,2.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-11,3.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-12,1.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-14,7.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-15,4.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-17,4.0
c697be09-6f2c-4c09-af46-7403d90a4f36,2015-04-16,5.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-07,1.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-08,4.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-09,6.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-10,4.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-11,8.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-12,9.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-13,3.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-17,3.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-15,9.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-14,4.0
1e452b38-b676-4c81-8efb-d14540a28125,2015-04-16,8.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-08,5.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-07,2.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-09,4.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-10,3.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-12,5.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-11,2.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-14,3.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-13,5.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-15,4.0
91c05ae5-8fb4-414a-b0af-2d56fe7447e5,2015-04-16,3.0
b85d9831-32ee-4c9a-b2be-4609c5341a25,2015-04-07,1.0
b85d9831-32ee-4c9a-b2be-4609c5341a25,2015-04-11,1.0
b85d9831-32ee-4c9a-b2be-4609c5341a25,2015-04-14,1.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-13,2.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-09,1.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-08,3.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-12,2.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-14,1.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-15,1.0
51b175d5-d6f5-44cd-800c-6f170538ee70,2015-04-16,4.0
7b9c8b44-431f-4f54-b5f2-1be9f7078ff3,2015-04-15,1.0
7b9c8b44-431f-4f54-b5f2-1be9f7078ff3,2015-04-14,1.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-07,1.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-08,5.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-09,1.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-13,2.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-12,5.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-10,3.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-15,2.0
a28cf0da-b855-4849-a9b4-43f31513c32c,2015-04-14,3.0
8a6304af-fb17-455b-8313-c7a6933f20bb,2015-04-08,1.0
8a6304af-fb17-455b-8313-c7a6933f20bb,2015-04-11,2.0
8a6304af-fb17-455b-8313-c7a6933f20bb,2015-04-10,2.0
8a6304af-fb17-455b-8313-c7a6933f20bb,2015-04-12,2.0
8a6304af-fb17-455b-8313-c7a6933f20bb,2015-04-14,1.0
8a6304af-fb17-455b-8313-c7a6933f20bb,2015-04-15,2.0
b9b14a35-d950-4d0d-a96b-6d62ee298ce0,2015-04-14,1.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-07,4.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-08,10.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-14,7.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-10,13.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-12,6.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-11,9.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-09,10.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-13,2.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-16,8.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-15,10.0
db4160dc-de18-46fe-8a11-0ace107360b5,2015-04-17,6.0
ca430274-9c16-4324-a4a0-d661d48da87e,2015-04-14,1.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-07,9.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-08,35.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-09,34.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-10,34.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-11,30.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-12,39.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-13,33.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-14,29.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-15,47.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-16,84.0
4cc8d0a7-b8b7-42af-b67b-dc2d60fe2dcf,2015-04-17,34.0
be8a584a-041b-4bd8-9c63-3e94d6714c68,2015-04-14,1.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-15,3.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-08,2.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-12,1.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-13,1.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-11,1.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-09,1.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-14,2.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-10,1.0
8585045a-5125-4593-9795-a95465bf46d2,2015-04-16,3.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-16,2.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-08,3.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-11,1.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-09,2.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-12,1.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-17,2.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-15,2.0
efe4c283-8687-482c-90de-9de38285f2b2,2015-04-14,2.0
f841007b-8043-4fea-8593-deb43a064b1a,2015-04-14,1.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-07,8.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-08,16.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-09,18.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-10,15.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-11,18.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-12,14.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-14,12.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-13,17.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-15,49.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-16,75.0
e826cccd-355a-41db-bc56-5727490907b6,2015-04-17,58.0
1202f563-8897-4f96-9b19-7e1546c4a3af,2015-04-14,1.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-07,1.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-11,2.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-08,2.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-10,1.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-09,1.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-13,3.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-12,3.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-14,2.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-17,5.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-16,3.0
e11cf81d-37a4-4f7b-ba7b-5a26f5ccec47,2015-04-15,2.0
74138dfd-8a01-4c85-b8d5-de65cc930aee,2015-04-14,1.0
97723d01-8235-4da4-ba02-f24406304f7b,2015-04-14,1.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-09,1.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-15,3.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-11,1.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-12,4.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-13,1.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-10,2.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-14,1.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-16,3.0
028b55a5-6ffe-44ea-b9bf-7aaa0df06e14,2015-04-17,2.0
1c033dc2-c589-4f77-bc6a-93d2f18d2af4,2015-04-14,1.0
6b6c5baa-a6fd-43d6-ac2b-8118bc52c112,2015-04-14,1.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-09,3.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-08,2.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-10,5.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-11,4.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-12,4.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-13,5.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-15,3.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-14,2.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-16,3.0
024379a4-80f3-4f2e-9d33-7f571690ad0d,2015-04-17,1.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-17,4.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-09,6.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-08,6.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-11,3.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-10,4.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-07,2.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-14,3.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-16,9.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-12,1.0
795cd914-fc7c-4dc0-a44e-5697d47c02bf,2015-04-15,3.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-10,12.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-11,9.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-12,25.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-14,18.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-13,18.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-15,24.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-16,17.0
0db63f4f-e24f-45bf-9324-7ecc2dde806d,2015-04-17,6.0
c16ef13a-28ce-4a54-86bb-5b7b5fe5afa8,2015-04-14,1.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-09,6.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-10,7.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-11,5.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-08,11.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-07,3.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-12,13.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-14,12.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-13,13.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-15,10.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-17,3.0
3675bda3-cd01-4859-b4d3-3a9831fd27d4,2015-04-16,9.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-07,2.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-08,7.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-09,6.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-12,4.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-10,4.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-11,2.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-14,3.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-13,3.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-16,9.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-15,8.0
ca205790-0bdb-49ea-b90d-b127ab72ac69,2015-04-17,11.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-09,2.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-08,4.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-07,1.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-10,5.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-14,3.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-12,3.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-16,3.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-11,3.0
1ccb7d4d-bcda-4dbc-a668-17752de2828f,2015-04-13,5.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-08,2.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-07,1.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-11,1.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-17,4.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-09,5.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-13,2.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-10,13.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-12,4.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-16,8.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-14,5.0
19ac7d54-9cb8-455e-946b-013b28bbb841,2015-04-15,4.0
b008d324-ba2d-48f5-8e7c-af167fdb403a,2015-04-09,1.0
b008d324-ba2d-48f5-8e7c-af167fdb403a,2015-04-14,1.0
b008d324-ba2d-48f5-8e7c-af167fdb403a,2015-04-11,1.0
b008d324-ba2d-48f5-8e7c-af167fdb403a,2015-04-08,3.0
b008d324-ba2d-48f5-8e7c-af167fdb403a,2015-04-12,1.0
b008d324-ba2d-48f5-8e7c-af167fdb403a,2015-04-15,1.0
9c942416-d750-4050-98a1-b6145a22fce9,2015-04-08,1.0
9c942416-d750-4050-98a1-b6145a22fce9,2015-04-09,1.0
9c942416-d750-4050-98a1-b6145a22fce9,2015-04-12,1.0
9c942416-d750-4050-98a1-b6145a22fce9,2015-04-16,1.0
9c942416-d750-4050-98a1-b6145a22fce9,2015-04-14,1.0
9c942416-d750-4050-98a1-b6145a22fce9,2015-04-11,1.0
65a9289c-4c84-4f79-a942-4d45e2e1e5c7,2015-04-14,1.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-07,3.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-09,7.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-08,4.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-14,5.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-15,4.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-10,2.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-16,6.0
3cac7218-5986-4d95-933a-86451c0b3ed3,2015-04-17,2.0
1d23c2df-78cd-47d9-b899-d156620c29a1,2015-04-10,1.0
1d23c2df-78cd-47d9-b899-d156620c29a1,2015-04-08,1.0
1d23c2df-78cd-47d9-b899-d156620c29a1,2015-04-11,1.0
1d23c2df-78cd-47d9-b899-d156620c29a1,2015-04-12,1.0
1d23c2df-78cd-47d9-b899-d156620c29a1,2015-04-16,1.0
1d23c2df-78cd-47d9-b899-d156620c29a1,2015-04-14,1.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-08,4.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-09,7.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-11,3.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-10,2.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-12,3.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-13,2.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-17,2.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-15,2.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-14,6.0
769069a6-0693-4ff4-97de-c719c965753c,2015-04-16,6.0
1dccc4fb-983f-42ba-bc61-f0fad726d7e8,2015-04-14,1.0
1dccc4fb-983f-42ba-bc61-f0fad726d7e8,2015-04-08,1.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-12,2.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-11,1.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-14,3.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-10,1.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-08,2.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-09,1.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-16,1.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-17,2.0
08cfa8b1-18e4-4dbd-b8d1-2a1695a60a2b,2015-04-13,1.0
25013d7e-4b5e-41da-b0e8-aff3be2625d4,2015-04-12,1.0
25013d7e-4b5e-41da-b0e8-aff3be2625d4,2015-04-10,2.0
25013d7e-4b5e-41da-b0e8-aff3be2625d4,2015-04-14,2.0
25013d7e-4b5e-41da-b0e8-aff3be2625d4,2015-04-13,2.0
25013d7e-4b5e-41da-b0e8-aff3be2625d4,2015-04-16,1.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-09,1.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-15,1.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-14,2.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-11,2.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-13,1.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-12,2.0
1635f533-3f95-4fb7-bcdb-d74c983d31e0,2015-04-16,2.0
ad158201-4566-4572-8785-a84b55858598,2015-04-14,1.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-08,3.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-09,4.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-10,4.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-11,1.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-12,5.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-15,2.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-14,2.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-16,5.0
8010666e-8772-470a-a0ef-6eeb077a5cbb,2015-04-17,2.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-08,16.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-07,3.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-11,10.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-09,15.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-10,17.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-14,11.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-12,16.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-13,21.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-15,15.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-16,27.0
7090cddb-2a4d-47f4-a900-413149f7c37f,2015-04-17,19.0
7dd1d13f-5fbb-4d8f-80d5-63f4d99e6da8,2015-04-14,1.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-07,20.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-08,38.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-09,29.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-10,32.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-11,32.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-12,42.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-13,32.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-14,31.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-15,40.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-16,31.0
628cb74b-cb34-4498-881b-7e87d8d6662c,2015-04-17,11.0
d7d74a42-f968-4928-b1ce-d2a3447f2952,2015-04-14,1.0
d7d74a42-f968-4928-b1ce-d2a3447f2952,2015-04-11,1.0
8ee60c49-a9d9-454e-a3a2-fb6af203cce4,2015-04-14,1.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-08,3.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-09,1.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-10,3.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-11,1.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-12,2.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-13,1.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-15,6.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-14,4.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-16,1.0
cfec3865-254f-4cae-aff9-baa3b6f8678f,2015-04-17,1.0
f83622ec-929d-42ae-96e4-4c184ad80238,2015-04-08,1.0
f83622ec-929d-42ae-96e4-4c184ad80238,2015-04-15,2.0
f83622ec-929d-42ae-96e4-4c184ad80238,2015-04-10,2.0
f83622ec-929d-42ae-96e4-4c184ad80238,2015-04-14,1.0
9c259381-d7c8-4d39-b8b6-a67a4d7d0ef4,2015-04-17,1.0
9c259381-d7c8-4d39-b8b6-a67a4d7d0ef4,2015-04-09,2.0
9c259381-d7c8-4d39-b8b6-a67a4d7d0ef4,2015-04-14,1.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-12,4.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-09,1.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-11,2.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-15,3.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-14,4.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-13,5.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-16,4.0
4697e099-857a-42f1-9d2b-4ae86defce9f,2015-04-17,3.0
260926b9-0f34-4e6f-803e-1c4e20451545,2015-04-11,1.0
260926b9-0f34-4e6f-803e-1c4e20451545,2015-04-14,1.0
260926b9-0f34-4e6f-803e-1c4e20451545,2015-04-13,1.0
260926b9-0f34-4e6f-803e-1c4e20451545,2015-04-12,1.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-07,30.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-08,88.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-09,85.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-10,75.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-11,66.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-12,107.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-13,91.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-14,70.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-15,118.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-16,143.0
8a4569f5-263c-467a-8d1f-9896f82b840a,2015-04-17,108.0
619d00b1-0964-41aa-98db-a39ca02be45e,2015-04-15,1.0
619d00b1-0964-41aa-98db-a39ca02be45e,2015-04-10,1.0
619d00b1-0964-41aa-98db-a39ca02be45e,2015-04-13,1.0
619d00b1-0964-41aa-98db-a39ca02be45e,2015-04-11,2.0
619d00b1-0964-41aa-98db-a39ca02be45e,2015-04-14,1.0
619d00b1-0964-41aa-98db-a39ca02be45e,2015-04-17,1.0
f62414d5-2ee5-4ee0-a121-e3b67dc39d57,2015-04-14,1.0
50d0cb03-272b-4635-af8b-f615653ad821,2015-04-11,1.0
50d0cb03-272b-4635-af8b-f615653ad821,2015-04-14,1.0
1ff20eec-cef3-4988-9ef8-dd9038e2bcee,2015-04-13,1.0
1ff20eec-cef3-4988-9ef8-dd9038e2bcee,2015-04-10,1.0
1ff20eec-cef3-4988-9ef8-dd9038e2bcee,2015-04-14,1.0
1ff20eec-cef3-4988-9ef8-dd9038e2bcee,2015-04-09,1.0
8f951aa8-0a1a-4a79-a112-07ee74e848cb,2015-04-14,1.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-07,2.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-09,10.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-08,4.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-10,9.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-11,6.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-12,12.0
232f4982-c146-4c68-8db6-651ba9ddc441,2015-04-13,6.0
